"fe016"::	I mean it's  different.::	0
"fe016"::	I don't think anyone has  done  this on meeting data so it might be neat, you know.::	0
"me013"::	Yeah.::	0
"me013"::	Good.::	0
"me013"::	Done with that.::	0
"me013"::	X_M_L tools?::	0
"me011"::	Um.::	0
"me011"::	So I've been doing a bunch of X_M_L tools where you - we're sort of moving to X_M_L as the::	1
"me011"::	general format for everything and I think that's definitely the right way to go because there are a lot of tools::	1
"me011"::	that let you do extraction and reformatting of X_M_L tools.::	1
"me011"::	Um.::	0
"me011"::	So yet again we should probably meet to talk about  transcription  formats in X_M_L because I'm not particularly  happy  with what we have now.::	1
"me011"::	I mean it works with  Transcriber  but it - it's a  pain  to use it in other tools::	0
"me011"::	uh because it doesn't mark start and end.::	0
"me018"::	Start and end of each - ?::	0
"me011"::	Uh -::	0
"mn014"::	Yeah.::	0
"me011"::	Utterance.::	0
"me018"::	Utterance. Just marks - ?::	0
"me011"::	So it's  implicit  in -  in  there but you have to do a lot of processing to get it.::	0
"me018"::	Yeah.::	0
"me018"::	Right.  Right.::	0
"me011"::	And so - and also I'd like to do the indirect time line business.::	0
"me011"::	Um but  regardless,  I mean, w- that's something that you, me, and Jane can talk about later. Um,::	0
"me011"::	but I've installed X_M_L tools of various sorts in various languages and so if people are interested in doing -::	0
"me011"::	extracting any information from  any  of these files, either uh information on::	0
"me011"::	users  because the user database is that way -::	0
"me011"::	I'm converting the Key files to X_M_L so that you can extract m- uh::	1
"me001"::	Cool.::	0
"me011"::	various inf- uh sorted information on individual  meetings::	1
"mn014"::	Yeah.::	0
"me011"::	and then also the  transcripts.  And so l- just let me know there - it's mostly Java and Perl::	0
"me011"::	but we can get other languages too if - if that's desirable.::	0
"fe016"::	Oh, quick  question  on that. Is - do we have the -  the seat information?::	1
"fe016"::	In - in the Key files now?::	0
"fe008"::	Mm-hmm.::	0
"me011"::	The seat information is on the Key files for the ones which::	1
"fe008"::	Ah.::	0
"fe016"::	Oh in -::	0
"me011"::	it's been recorded, yeah.::	0
"fe016"::	For the new one- O_K. Great.::	0
"me013"::	Seat?::	0
"fe016"::	Sea- yeah.::	0
"me011"::	Where - where you're sitting.::	0
"me013"::	Oh! Not - not the  quality  or anything. No. O_K.  I see.::	0
"mn014"::	n-::	1
"me011"::	Right.  "It's pretty soft and squishy."::	0
"me013"::	Yeah.::	0
"fe016"::	Alright .::	0
"me013"::	Yeah.::	0
"me013"::	O_K.::	0
"me011"::	Oh, but  that  might just be  me.::	0
"fe016"::	O_K.::	0
"me011"::	Um.::	0
"fe016"::	Alright.::	0
"me013"::	That's more seat information than we wanted.::	0
"fe016"::	Never mind.::	0
"me022"::	Hmm.::	0
"fe016"::	I'm just trying to figure out, you know, when Morgan's voice appears on someone's microphone are they  next  to him or are they  across  from him?::	0
"me011"::	Maybe we should bleep that out.::	0
"me013"::	Yeah.::	0
"me013"::	Mmm, yeah.::	0
"me018"::	Wait a minute, how - how w- eh  where  is it in the Key file?::	0
"me011"::	Right.::	0
"me013"::	Yeah.::	0
"me011"::	The square bracket.::	0
"fe016"::	Cuz::	0
"fe016"::	I mean  I  haven't been putting it in and -  in by  -::	0
"me011"::	You  haven't  been putting it in.::	0
"fe016"::	Right.  I have not. And -::	0
"fe008"::	Well bu-::	0
"me011"::	Oh, O_K.::	0
"fe008"::	Isn't it always on the  digits?::	0
"me013"::	Some  of these are  missing.   Aren't  they?::	0
"fe008"::	Isn't it always on the digits forms?::	0
"me013"::	Some fall out of -::	0
"fe016"::	Well  it-::	0
"me011"::	Yeah so we can go back and fill  them   in for the ones we have.::	0
"me001"::	Ooo.::	0
"fe016"::	I mean they're on th- right,  these,  but I just hadn't ever been putting it in the  Key  files. And I don't think  Chuck  was either cuz -::	1
"me018"::	Yeah I - I never -::	0
"me018"::	I never knew we were supposed to put it in the Key file.::	1
"me011"::	I  had  told you guys about it but -::	0
"fe016"::	Oh, so we're both sorry. So -::	0
"me018"::	Oh really?::	0
"me011"::	I mean this is why I wanna use a g- a tool to do it rather than the plain text because with the plain text it's very easy to skip those things.::	1
"fe016"::	O_K.::	0
"me018"::	O_K.::	0
"fe016"::	O_K.::	0
"me011"::	So.::	0
"me011"::	Um if you use the Edit-key,::	0
"me011"::	or Key-edit - I think it's Edit-key,::	0
"mn014"::	Edit-key.::	0
"me011"::	command -::	0
"me011"::	Did I show you guys that?::	0
"mn014"::	Yep.::	1
"me011"::	I  did  show it to you, but I think you both said "no, you'll just use::	0
"me018"::	You  mentioned  it, yeah. Yeah.::	0
"me011"::	text file". Um it has it in there, a place to fill it in.::	0
"me018"::	Text.::	0
"fe016"::	O_K.::	0
"me018"::	O_K.::	0
"me011"::	Yeah, and so if you don't fill it in, you're not gonna get it in the meetings. So.::	0
"fe016"::	So if -::	0
"fe016"::	Right. Well I - I just realized I hadn't been doing it and probably - So -::	0
"me011"::	Yep.::	0
"me001"::	u-::	0
"me011"::	Yeah and then the other thing also that Thilo noticed is, on the microphone,::	1
"me011"::	on channel zero it says hand-held mike  or  Crown mike,::	1
"fe016"::	Yeah.::	0
"fe016"::	Right.::	0
"me011"::	you actually have to  say  which  one.  So.::	1
"fe016"::	I know - Yeah, I usually delete the -::	0
"fe016"::	I don't, maybe I forgot to d-::	0
"me018"::	Oh! O_K. I didn't do that  either.::	0
"mn014"::	Yeah.::	0
"me018"::	Takes me no time at all to edit these.::	0
"fe016"::	But it's almost -::	0
"fe016"::	Yeah.::	0
"me011"::	Yeah that's cuz you kn- I - I know  why.::	0
"me018"::	I'm not  doing  anything.::	1
"fe016"::	And I was - I was looking at  Chuck's,  like, "oh what did  Chuck  do, O_K I'll do  that ". So.::	0
"me011"::	And then uh also in a couple of places instead of filling the participants under "participants" they were filled in under "description".::	1
"me013"::	Ah, O_K.::	0
"fe016"::	Uh -::	0
"me011"::	And so that's also a problem.::	0
"me011"::	So  anyway.::	0
"fe016"::	We will do better.::	0
"me011"::	That's it.::	0
"me011"::	Oh uh also I'm working on another version of this tool,::	0
"me011"::	the - the one that shows up here,::	1
"me011"::	that will flash yellow if the mike isn't connected.::	1
"me011"::	And it's not quite ready to go yet because um::	0
"me011"::	it's hard to  tell  whether the mike's connected or not because::	0
"me011"::	the best quality ones, the Crown ones,::	0
"me011"::	are about the same level if they're off::	0
"me011"::	and no one's o- off or if they're on and no one's talking.::	0
"me001"::	Huh.::	0
"me011"::	Um these -  these  ones, they::	0
"me011"::	are much easier, there's a bigger difference.::	0
"me011"::	So I'm working on that and it - it sorta works and so eventually we will change to that and then you'll be able to see graphically if your mike is dropping in or out.::	0
"me001"::	Will that also include like batteries dying?::	0
"me011"::	Yep.::	0
"me001"::	Just a- any time the mike's putting out zeros basically.::	0
"me011"::	Yep.::	0
"me011"::	Yep.::	0
"me018"::	But with the  screensaver  kicking in, it -::	0
"me011"::	Now -::	0
"mn014"::	But y- yeah.::	0
"me011"::	Well I'll turn off the screensaver  too.::	0
"me001"::	Yeah.::	0
"mn014"::	Yeah.::	0
"me001"::	Oops.  Speaking of which.::	0
"me011"::	Um the  other  thing is as I've said before, it is actually  on::	0
"me011"::	the  thing.  There's a little level meter::	0
"me011"::	but of course no one ever pays  attention  to it. So I think having it on the screen::	0
"me011"::	is more easy to notice.::	0
"fe008"::	It would be nice if - if these had little  light  indicators, little L_E_Ds for -::	0
"me011"::	Uh buzzer.  "Bamp, bamp!"::	0
"fe008"::	Yeah, a buzzer.::	0
"me013"::	Small shocks::	0
"me013"::	administered to the -::	0
"fe008"::	Yeah.::	0
"fe008"::	Actually -::	0
"me013"::	O_K.::	0
"me013"::	Oh -::	0
"me011"::	O_K, disk backup, et cetera?::	0
"me011"::	Um I spoke with Dave Johnson about putting all the Meeting Recorder stuff on non-backed-up disk to save the overhead of backup::	1
"me011"::	and he pretty much said "yeah, you could do that if you want"::	0
"me011"::	but he thought it was a bad idea.::	1
"me011"::	In fact what  he  said is::	1
"me011"::	doing the manual one,::	0
"me011"::	doing uh N_W archive to copy it::	0
"me011"::	is a good idea::	1
"me011"::	and we should do that  and  have it backed up.::	1
"me011"::	He w- he's a firm believer in - in lots of different modalities of backup.::	1
"me011"::	I mean, his point was well taken. This data cannot be recovered.::	1
"fe016"::	Yeah.::	0
"me011"::	And so if a mistake is made and we lose the backup::	0
"me011"::	we should have the  archive  and if then a mistake is made and we lose the  archive  we should have the  backup.::	1
"me013"::	Well I guess it  is  true that even with something that's backed  up  it's::	0
"me013"::	not gonna -::	0
"me013"::	if it's stationary it's not going to go through the increment- it's not gonna burden things in the incremental backups.::	1
"me011"::	Just - just the monthly full.::	1
"fe008"::	Hmm.::	0
"me013"::	Yeah, so the monthly full will be a bear but -::	0
"me011"::	Yeah. But he said::	0
"me011"::	that -::	0
"me011"::	that we sh-::	0
"me011"::	shouldn't  worry  too  much about that,::	0
"me011"::	that we're getting a new backup system and we're far enough away from saturation on full backups that it's w-::	1
"me013"::	Really?::	0
"me011"::	probably  O_K.::	1
"me011"::	And uh, so the only issue here is the timing between::	1
"me011"::	getting more disks and::	0
"me011"::	uh::	0
"me011"::	recording meetings.::	1
"me013"::	So I guess the idea is that we would be reserving the::	1
"me013"::	non-backed-up space for things::	0
"me013"::	that took less than twenty-four hours to recreate or something like that, right?::	1
"me011"::	Things that are recreatable easily and also - Yeah, basically things that are  recreatable.::	1
"me013"::	Yeah.::	0
"me013"::	Yeah.::	0
"me011"::	The expanded files and things like that.::	0
"me013"::	O_K .::	0
"me011"::	They take up a lot more room anyway.::	0
"me013"::	Yeah.::	0
"me011"::	Uh but we do need more disk.::	0
"me013"::	So we can get more disk. Yeah. So.::	0
"me011"::	Yeah.::	0
"me011"::	And I - I think I agree with him.  I mean  his point was well taken that::	0
"me011"::	if we lose one of these we cannot get it back.::	0
"me013"::	O_K.::	0
"me011"::	I don't think there was any other et  cetera  there.::	0
"me013"::	Well I was allowing someone else to come up with something related that they had uh -::	0
"me022"::	I  thought  you guys were gonna burn C_Ds?::	0
"me011"::	Um  unfortunately  - we could  burn  C_Ds but first of all it's a  pain.::	0
"me022"::	Yeah.::	0
"me011"::	Because you have to copy it down to the P_C and then::	0
"me011"::	burn it and that's a multi-step procedure.::	0
"me011"::	And second of all the - the write-once burners as opposed to a professional press don't last.::	0
